,x,y,z,User,Model,Device,gt
131783,-2.3935852000000004,-0.8139496,9.813507000000001,e,nexus4,nexus4_1,2
61026,-0.6392517,-1.4328461000000001,7.611664,i,nexus4,nexus4_1,2
45786,-3.6585845999999997,-0.3338623,11.612869,h,nexus4,nexus4_2,0
40339,-2.3750482,1.9345150000000002,6.9048777,g,s3,s3_1,2
43506,5.362945,0.153227,8.887166,i,samsungold,samsungold_1,1
16990,-1.7046716,-0.019153614,9.471461999999999,f,s3,s3_2,4
18576,-5.353435,0.5650316,10.199299,g,s3,s3_2,2
127474,-0.8592681999999999,-1.5680847,9.6514435,c,nexus4,nexus4_2,1
33122,-1.1508636,0.3909607,6.352249,g,nexus4,nexus4_2,5
98159,-0.8687896999999999,-0.7111510999999999,4.551498400000002,i,nexus4,nexus4_2,5
99614,-2.2805176,-0.8199004999999999,8.653075999999999,g,nexus4,nexus4_1,0
84707,-0.612908,-0.9193620000000001,9.959755,i,samsungold,samsungold_1,4
114973,4.8219223,0.5410896,8.176199,i,s3mini,s3mini_1,1
59497,-5.624939,0.7332916,8.019897,a,nexus4,nexus4_1,2
41040,-5.0374002,-0.48841715,8.552089,c,s3,s3_1,0
76824,-1.0855713,-0.7699126999999999,12.953217,f,nexus4,nexus4_1,0
61782,-9.175262,2.8363495,10.5216675,a,nexus4,nexus4_1,3
119349,0.7974701,-1.7918396,7.236557,e,nexus4,nexus4_2,0
9140,-0.40699768,-0.02798462,11.199875,b,nexus4,nexus4_2,5
87882,-0.153227,0.153227,15.475926999999999,i,samsungold,samsungold_2,5
11212,-3.5458126000000005,0.22385786,8.742428,d,s3mini,s3mini_1,4
135724,-1.7411956999999998,-0.32315063,9.609786999999999,f,nexus4,nexus4_2,4
122080,-0.612908,-1.685497,9.653300999999999,c,samsungold,samsungold_1,1
133183,-1.5705963,-2.111686,7.343016599999999,g,s3mini,s3mini_1,0
30698,-4.713089,-0.34814453,8.673111,a,nexus4,nexus4_2,5
97962,-2.451632,1.072589,10.879116999999999,e,samsungold,samsungold_2,5
44781,-2.7684937,-1.1769562,9.70401,c,nexus4,nexus4_1,4
40795,-0.7182605,-0.90021986,9.289502,i,s3,s3_1,3
116202,0.766135,-0.9193620000000001,11.951706,e,samsungold,samsungold_2,0
86082,-2.4196014,-1.9739380000000002,9.505051,f,nexus4,nexus4_2,3
65134,-4.0634155,0.7666168000000001,9.0208435,g,nexus4,nexus4_1,3
106241,-2.4708161,0.7182605,6.981492,i,s3,s3_2,3
50556,-2.145178,0.0,9.346847,f,samsungold,samsungold_1,0
77247,-1.8234863000000001,1.3700409,7.7699585,c,nexus4,nexus4_1,3
36805,-9.011775,-0.6991069000000001,6.588842999999999,a,s3,s3_1,3
98118,-1.9756622,3.0688782000000003,12.017532000000001,f,nexus4,nexus4_2,2
1284,-1.3664551,0.58213806,7.4759827,e,nexus4,nexus4_1,2
56103,-1.9345150000000002,0.6799533,11.884817,g,s3,s3_1,5
4569,-5.8437653,2.4226074,14.460982999999999,a,nexus4,nexus4_2,5
78839,-2.5474305,-0.06703765,9.3661175,e,s3,s3_1,4
20612,-3.524221,0.306454,9.346847,d,samsungold,samsungold_2,4
125658,-2.4602356,-1.0615082,9.714722,c,nexus4,nexus4_1,4
77705,9.395203,1.1141510000000001,3.8959045,b,nexus4,nexus4_1,1
36090,-8.733939,9.346847,13.024295,b,samsungold,samsungold_2,3
26779,-1.9090118000000005,-4.1400757000000015,8.585037,e,nexus4,nexus4_2,5
35955,3.9169464,-0.52786255,8.92543,e,nexus4,nexus4_2,1
40618,-2.7613525,-1.1519622999999999,11.840392999999999,b,nexus4,nexus4_1,3
78622,-4.290356,-0.306454,14.403338,d,samsungold,samsungold_2,5
25625,-4.9523163,-0.45764160000000004,4.7216949999999995,c,nexus4,nexus4_2,3
89518,4.0318356,1.6555905,8.443152,g,s3mini,s3mini_1,1
117807,-1.172287,0.019622803,11.252243,g,nexus4,nexus4_2,0
102886,-2.598297,2.5816498,6.6095276,b,nexus4,nexus4_1,5
72471,-0.5226135000000001,3.038681,7.1165466,b,nexus4,nexus4_1,0
31991,-1.532289,3.3997664,5.1810527,d,s3,s3_2,2
134242,-1.7745209,1.3764343,9.440781,g,nexus4,nexus4_2,4
7123,3.7527008,-0.41955566,8.964706,e,nexus4,nexus4_2,1
101400,-2.5570072999999995,-2.2218192,8.848969,d,s3,s3_2,2
122576,4.471405,0.45835876,9.262450999999999,d,nexus4,nexus4_1,1
12479,4.4227753,0.8503723,8.73381,g,nexus4,nexus4_2,1
25047,-1.9304351999999998,0.08389282,3.3541718,a,nexus4,nexus4_2,2
86848,1.7429788,0.6895300999999999,9.308656,h,s3,s3_2,1
17188,-7.430405,2.2182279,5.9926867,h,s3mini,s3mini_1,2
41068,1.7317657,0.22195435,9.812119000000001,h,nexus4,nexus4_2,1
90582,-11.603073,4.9886475,9.480057,h,nexus4,nexus4_2,3
3167,-4.2716980000000015,-1.9672394,11.808258,f,nexus4,nexus4_1,3
36291,-3.7828386,-0.34476504,9.404425,i,s3,s3_1,3
25388,-7.4316020000000025,-1.0630256,5.7939680000000005,c,s3,s3_2,0
40911,-0.34272766,-3.2736206,9.559799,h,nexus4,nexus4_2,0
33474,-8.580712,-0.4596810000000001,6.741988,b,samsungold,samsungold_2,3
83365,-2.2218192,1.3503298000000001,9.414000999999999,b,s3,s3_2,4
5314,1.541866,0.22984336,9.595961,h,s3,s3_1,1
68583,-0.25958252,0.119155884,11.713042999999999,b,nexus4,nexus4_1,5
23464,-0.6333008000000001,-1.4685516,10.042023,c,nexus4,nexus4_1,1
87792,-4.541869999999999,0.9261017,9.211273,h,nexus4,nexus4_1,4
131765,-0.44168090000000004,0.8654021999999999,13.253143,e,nexus4,nexus4_1,5
100946,-7.02919,-1.6954346000000002,11.058243,f,nexus4,nexus4_2,3
110397,-5.740387,1.8151703000000001,7.954437299999999,h,nexus4,nexus4_1,4
52153,-12.073196000000001,1.0681763000000002,9.547897,a,nexus4,nexus4_2,3
22318,-0.766135,0.9193620000000001,5.8226260000000005,e,samsungold,samsungold_1,2
70002,-3.0071173,-0.02873042,9.021352,e,s3,s3_2,4
45089,1.3306732,-1.9572754,10.884476,f,nexus4,nexus4_2,5
7316,3.9839516,1.685518,8.470686,g,s3mini,s3mini_1,1
116393,-1.4077905000000002,1.4652513999999999,10.065224,b,s3,s3_2,0
29112,-6.445191,0.038307227,7.4028716,a,s3,s3_1,4
133871,-0.4596810000000001,2.451632,7.814577000000001,f,samsungold,samsungold_1,2
79407,-1.225816,1.685497,9.500074,b,samsungold,samsungold_1,4
33080,-2.6768494,0.008468628,6.9987183,f,nexus4,nexus4_1,3
114140,-3.830675,-1.685497,11.032344,f,samsungold,samsungold_1,5
25023,5.975853,1.9919509999999998,8.733939,a,samsungold,samsungold_2,3
17901,-0.332016,-0.5957031,9.7478485,i,nexus4,nexus4_2,4
111283,1.1109096,0.62249243,9.586383999999999,h,s3,s3_1,1
16591,-0.68074036,0.31002808,10.162033000000001,f,nexus4,nexus4_2,2
87198,-2.4767303,-0.9920349,9.190842,c,nexus4,nexus4_2,4
5996,-6.435614,1.7717092,8.236053,a,s3,s3_2,5
74338,-3.0099335,1.7727661,8.000656,b,nexus4,nexus4_2,2
22605,-2.2376709999999997,0.4881134,4.859955,a,nexus4,nexus4_1,5
82829,8.799088000000003,-0.20056152,4.4229584000000015,b,nexus4,nexus4_2,1
69230,-3.370994,-2.9113130000000003,17.467878,i,samsungold,samsungold_2,2
52332,-5.66947,0.91937345,8.073248,a,s3,s3_2,2
41194,-0.100097656,-0.46165466,6.0227660000000025,f,nexus4,nexus4_1,2
106018,-5.323822,-0.5735321,3.3948364,e,nexus4,nexus4_1,3
110914,-0.54267883,-1.8323058999999997,9.843063,b,nexus4,nexus4_2,0
986,-2.462616,1.7449493000000005,9.730194000000001,f,nexus4,nexus4_1,0
129250,9.232041,1.0151415000000001,2.9209259999999997,b,s3,s3_2,1
16624,-6.199784999999999,-4.453215,16.269798,e,s3mini,s3mini_1,3
115254,-3.6774480000000014,-1.225816,7.354896000000001,d,samsungold,samsungold_2,3
24036,-7.038953,-1.1779473,4.3957543,h,s3,s3_1,3
71929,5.056554,0.94810385,7.967903,i,s3,s3_2,1
123647,0.4261322,1.5085449,7.294875999999999,f,nexus4,nexus4_2,0
117664,-1.6935883000000005,1.9560547,5.2763214000000005,h,nexus4,nexus4_2,5
52721,3.8498763999999994,0.22026655,8.6574335,e,s3,s3_2,1
134496,-0.612908,-1.53227,7.967803999999999,i,samsungold,samsungold_1,2
36707,7.814577000000001,-0.4596810000000001,6.588761,f,samsungold,samsungold_1,1
123892,-2.183512,0.94810385,11.195286999999999,d,s3,s3_2,0
101912,-2.956543,-2.0005646,9.066071,g,nexus4,nexus4_1,0
32927,-4.6160207,-1.292869,6.7516490000000005,c,s3,s3_2,5
64338,5.4164124000000005,0.67378235,8.713776,i,nexus4,nexus4_1,1
83887,-3.6679169999999996,-0.50757074,10.658986,h,s3,s3_1,0
118386,-0.5666504,-0.35453796,10.203888000000001,i,nexus4,nexus4_1,4
96888,-2.7599945,-1.1491394,9.381271,c,nexus4,nexus4_2,4
82585,-1.9919509999999998,0.0,2.758086,d,samsungold,samsungold_2,2
49446,-3.527832,1.3164825,11.62616,e,nexus4,nexus4_1,3
25267,3.830675,0.0,9.500074,d,samsungold,samsungold_1,1
77562,-6.12908,-1.072589,6.435534,d,samsungold,samsungold_2,3
15651,-5.799728400000001,0.42071533,7.916152999999999,a,nexus4,nexus4_2,4
96515,-0.48602295,0.5722142,10.802638,b,s3mini,s3mini_1,5
26288,-4.9512089999999995,-0.2777274,8.456321,c,s3,s3_2,0
106444,-1.4223938,-2.0945892,10.197937,d,nexus4,nexus4_1,0
110568,4.7788267,0.60573304,8.196549000000001,i,s3mini,s3mini_1,1
33765,1.7565918000000005,-3.1038666,7.424804700000001,e,nexus4,nexus4_1,0
62411,-3.7099303999999997,-0.5318755999999999,8.853027,h,nexus4,nexus4_1,2
76117,-6.569689299999999,-0.1436521,19.325996,d,s3,s3_1,2
28654,-4.6255975,0.641646,7.929596000000001,a,s3,s3_2,2
41854,-0.61291564,-0.6799533,10.160992,i,s3,s3_1,0
81589,-5.056491,0.153227,7.814577000000001,c,samsungold,samsungold_1,3
89994,-2.5614014,0.799942,9.583801,b,nexus4,nexus4_1,4
99171,-8.427485,-5.669398999999999,9.653300999999999,h,samsungold,samsungold_1,5
122119,1.3790601,0.7374141,9.557653,h,s3,s3_1,1
121477,-5.5224150000000005,-0.9194336,8.297011999999999,c,nexus4,nexus4_2,0
113083,-1.1719618,-0.29807812,9.346964,i,s3mini,s3mini_1,4
26072,-2.604859,0.766135,10.879116999999999,f,samsungold,samsungold_1,0
80933,-4.610901,-0.17362976,8.80542,e,nexus4,nexus4_1,3
113529,-2.9113130000000003,-0.612908,8.121031,i,samsungold,samsungold_1,3
24177,5.133168,0.8714894,7.929596000000001,i,s3,s3_2,1
19341,0.5378418,-3.946518,13.631622,e,nexus4,nexus4_1,3
125329,4.3976135,1.5783234,9.180328,g,nexus4,nexus4_1,1
49032,-2.4721375,-0.32954407,9.858734,e,nexus4,nexus4_1,4
38799,-0.612908,0.766135,12.717841,g,samsungold,samsungold_1,0
68898,-14.079849,3.869873,15.203659,c,nexus4,nexus4_2,3
98959,-0.2873042,-1.7717092,7.3645644,e,s3,s3_1,0
15822,-7.201669,-1.9919509999999998,11.032344,a,samsungold,samsungold_1,5
13618,1.3495483,0.7844696,9.411224,e,nexus4,nexus4_1,5
84168,-4.631133999999999,1.0451202,8.801849,h,nexus4,nexus4_1,4
33517,-0.38693237,1.9246674,14.83371,e,nexus4,nexus4_1,5
59442,-3.6236242999999995,-0.44891283,11.804611,f,s3mini,s3mini_1,3
10216,0.38307226,1.091756,7.383717999999999,i,s3,s3_2,5
95844,-0.39145198,0.2705448,9.473856,a,s3mini,s3mini_1,1
129404,-2.1068976000000004,0.9864110999999999,8.552089,h,s3,s3_2,0
13506,0.32258606,-0.76828,9.82045,a,nexus4,nexus4_2,1
70763,-4.644751,1.4748282,8.226477000000001,h,s3,s3_2,4
12579,-1.4842833999999998,0.12272644,10.162231,f,nexus4,nexus4_1,4
121078,-0.79487497,-0.22984336,5.391742,f,s3,s3_2,5
133851,3.524221,0.306454,9.653300999999999,e,samsungold,samsungold_2,1
79058,8.274258,-0.153227,6.741988,a,samsungold,samsungold_2,3
41781,4.462791999999999,1.6759412,8.542512,g,s3,s3_1,1
3803,-3.4479218,0.03866577,7.7661896,g,nexus4,nexus4_2,2
27687,0.22984336,-0.45968673,9.490616000000001,a,s3,s3_2,1
2811,-1.6031342,-0.51953125,9.701431,f,nexus4,nexus4_2,4
74112,-4.689453,-1.5744781,13.6839905,a,nexus4,nexus4_1,5
129643,1.685497,0.766135,9.959755,h,samsungold,samsungold_2,1
116238,-0.7086836999999999,2.2026656000000004,9.423578,b,s3,s3_1,4
123349,2.0721588,-1.0444030999999998,11.709274,e,nexus4,nexus4_2,0
10408,-1.8114166,-0.20294189999999998,5.3977203000000005,f,nexus4,nexus4_2,5
126657,-1.9794006000000002,1.7187653000000005,9.934906,g,nexus4,nexus4_1,4
28201,-1.7046716,0.6799533,4.4915223,b,s3,s3_1,5
65038,-5.362945,0.0,7.814577000000001,a,samsungold,samsungold_1,4
115124,-0.37349546,2.5761611,7.6710224,b,s3,s3_2,0
96389,5.056491,0.766135,8.733939,i,samsungold,samsungold_2,1
60003,-9.414000999999999,2.2026656000000004,14.709975,b,s3,s3_1,2
81106,-1.6891093000000001,-0.39264908,6.2057709999999995,f,s3mini,s3mini_1,2
44937,3.7636849999999997,0.6512229,8.647857,d,s3,s3_2,1
31026,-2.0960388,1.723526,9.876586999999999,g,nexus4,nexus4_1,4
94370,-1.53227,-1.379043,6.588761,b,samsungold,samsungold_1,5
21693,-1.9440918000000005,0.08619126,2.4887726000000003,e,s3mini,s3mini_1,2
110775,1.5875854,0.58332825,10.186035,h,nexus4,nexus4_1,1
45476,-5.380968,0.06464344,8.798691,e,s3mini,s3mini_1,3
40206,-6.9615173,-0.502121,12.264099,e,nexus4,nexus4_1,3
131885,-2.1888732999999996,-0.28193665,9.951569000000001,e,nexus4,nexus4_1,4
48286,-0.766135,-0.9193620000000001,9.959755,i,samsungold,samsungold_1,4
73526,-4.750037,-4.903264,13.024295,e,samsungold,samsungold_1,5
17708,-2.9113130000000003,1.379043,10.266209,b,samsungold,samsungold_2,4
46980,-5.3103394999999995,6.272808599999999,12.469003,d,s3mini,s3mini_1,2
36129,-2.2519531,-0.9353485,6.918976,b,nexus4,nexus4_1,3
30744,-0.9744401,0.8439561,9.595961,i,s3mini,s3mini_1,0
126673,-6.6079965,-0.59376204,9.969456,d,s3,s3_2,3
122342,-2.145178,-0.9193620000000001,9.653300999999999,f,samsungold,samsungold_1,4
2662,-5.209718,-0.9193620000000001,8.580712,a,samsungold,samsungold_1,0
118277,-6.905411,-0.010131836,8.056595,d,nexus4,nexus4_2,3
67480,-6.105773999999999,-1.0377045,12.179596,g,nexus4,nexus4_1,5
41605,0.39501953,-0.6913604999999999,13.176971,f,nexus4,nexus4_1,2
61792,5.336837999999998,0.21481323,8.152999999999999,i,nexus4,nexus4_2,1
85400,-2.475708,-2.3671417000000003,9.918242999999999,d,nexus4,nexus4_1,3
50008,0.9193620000000001,1.379043,9.806528,c,samsungold,samsungold_2,1
90583,-0.44644165,-1.5709076000000002,9.924194,c,nexus4,nexus4_1,1
91180,-0.306454,-2.758086,8.580712,i,samsungold,samsungold_1,5
62333,-1.8387909,4.0341187000000005,13.512405,g,nexus4,nexus4_2,5
121426,-1.8674773,-1.1875241,11.789049,i,s3,s3_1,3
104313,-1.1492168,2.1547816,9.059659,b,s3,s3_2,4
53748,-1.0534488000000002,1.6950948000000001,8.868122999999997,i,s3,s3_1,0
115964,-9.199066,-0.17481995,7.7901917,d,nexus4,nexus4_1,2
109100,-0.306454,-1.8387240000000002,10.266209,g,samsungold,samsungold_2,0
115235,-2.480393,3.071761,8.323442,g,s3mini,s3mini_1,5
49482,-0.99256897,0.93725586,5.003769,b,nexus4,nexus4_2,5
7879,-12.331467,-1.0086975,16.666397,h,nexus4,nexus4_2,2
106466,-3.2493286,0.08821106,9.471924000000001,g,nexus4,nexus4_1,3
89201,-0.7926178,-1.9477539000000001,9.788314999999999,c,nexus4,nexus4_2,1
25928,1.2641385,0.36391866,10.362105,i,s3,s3_2,0
73451,4.476166,0.38337708,9.242218,d,nexus4,nexus4_1,1
81672,-8.580712,-1.379043,5.209718,h,samsungold,samsungold_1,5
57710,-4.632324,0.88801575,8.99823,h,nexus4,nexus4_1,4
57510,-4.1157837,-1.7268218999999998,7.929443400000001,h,nexus4,nexus4_1,2
22237,-5.885589599999999,0.7761383000000001,6.7440186,c,nexus4,nexus4_1,3
74976,1.5875854,-4.6737212999999995,13.292419,e,nexus4,nexus4_1,3
44150,10.636241,-5.044583,7.0880339999999995,a,s3mini,s3mini_1,5
44849,9.423578,0.7086836999999999,3.2944214,b,s3,s3_1,1
102761,-3.9846953999999997,1.8072814999999998,9.777603,c,nexus4,nexus4_2,0
62145,-4.919159,-1.9374846999999997,8.993469000000003,b,nexus4,nexus4_1,0
5955,5.257667,0.8810662,8.207322999999999,i,s3,s3_1,1
27647,7.967803999999999,-0.612908,6.588761,f,samsungold,samsungold_1,1
47522,7.405266,-0.5650316,6.063316,f,s3mini,s3mini_1,1
25024,-1.9960631999999998,1.7913666000000001,9.857544,g,nexus4,nexus4_1,4
82175,-2.604859,-1.53227,9.500074,c,samsungold,samsungold_1,4
15753,-0.019153614,2.5953147,13.024457,e,s3,s3_2,3
134740,-13.943657,-3.217767,14.556564999999999,e,samsungold,samsungold_1,3
120041,-6.081272,-0.019153614,6.5601125,g,s3,s3_1,5
17781,-6.6328583,1.6132813,5.8785553,a,nexus4,nexus4_2,0
73446,-3.4504699999999997,-3.2240752999999995,7.205810499999999,d,nexus4,nexus4_1,5
78584,-2.3674011000000004,-2.0053253,14.254089000000002,f,nexus4,nexus4_1,5
71374,-11.973403,2.9747956,13.248315,c,s3mini,s3mini_2,2
15258,-6.254852,1.4508862,7.4124484,a,s3mini,s3mini_2,5
66608,-5.9544525,-1.1777038999999998,5.636947599999999,h,nexus4,nexus4_2,2
21941,-5.899312999999999,-1.1587936,8.360553,a,s3,s3_1,0
47494,-2.633622,1.3886370000000001,8.006210000000001,e,s3,s3_2,5
47706,3.7646027,-0.007751465,9.069443,d,nexus4,nexus4_2,1
25855,-1.1212768999999998,1.5104828000000001,7.1010740000000006,g,nexus4,nexus4_1,5
74100,3.1519666,0.47764325,8.881291000000003,d,s3mini,s3mini_1,1
38137,-4.137129,0.153227,9.19362,a,samsungold,samsungold_1,0
111432,-3.525462,0.21547815,8.832211000000003,e,s3mini,s3mini_1,4
42512,0.32020570000000004,-0.74090576,9.770462,a,nexus4,nexus4_2,1
72713,-1.6925659,0.77970886,6.208435,f,nexus4,nexus4_1,5
7320,-9.500074,1.685497,11.032344,h,samsungold,samsungold_2,3
75560,0.03337097,0.52783203,6.242751999999999,e,nexus4,nexus4_2,5
126011,-0.72494507,-0.06770325,10.061066,i,nexus4,nexus4_1,4
28098,-2.0769699,4.8362875,10.007763,g,s3mini,s3mini_1,5
31124,-4.6013794,0.8118439000000001,8.730438000000001,g,nexus4,nexus4_1,5
47629,-2.2982025,-0.47311400000000003,9.461014,e,nexus4,nexus4_2,4
17648,5.2121773000000005,0.15442601,7.918822299999999,a,s3mini,s3mini_1,0
33127,-0.8619126,0.38307226,11.568783,i,s3,s3_2,5
5073,-3.121811,-1.2907715,7.588852,c,nexus4,nexus4_2,5
53670,-7.66135,0.306454,10.572663,g,samsungold,samsungold_2,5
30946,1.066452,2.965332,14.293167,b,nexus4,nexus4_2,2
98169,4.613037,1.5878448,8.964905,g,nexus4,nexus4_1,1
82066,-2.604859,0.4596810000000001,9.653300999999999,f,samsungold,samsungold_1,5
120351,-2.2519531,-0.28907776,9.982513,e,nexus4,nexus4_1,4
84812,-2.1113433999999995,-0.9337158000000001,8.019699000000001,e,nexus4,nexus4_2,2
122620,-3.524221,1.8387240000000002,6.588761,b,samsungold,samsungold_2,3
135631,1.5131354,0.7086836999999999,9.471461999999999,h,s3,s3_1,1
36121,-2.9670867999999997,0.93130493,9.265823,b,nexus4,nexus4_2,2
2514,-5.8442464,1.8926164,7.3765354000000025,a,s3mini,s3mini_2,5
59800,-3.1016884,2.2960392999999995,11.331757000000001,f,s3mini,s3mini_2,2
20399,4.2252045,-0.5171509,8.994461,e,nexus4,nexus4_2,1
43685,-2.9113130000000003,0.612908,5.209718,e,samsungold,samsungold_2,2
61848,9.3182335,1.1587936,3.4093432,b,s3,s3_1,1
73463,-0.55696106,-0.80755615,6.570053,i,nexus4,nexus4_2,5
2172,-1.9919758,0.80445176,10.639832499999999,i,s3,s3_1,0
73049,1.509201,0.48260498,9.727615,h,nexus4,nexus4_2,1
92276,5.4306946,0.7451935000000001,8.670929,i,nexus4,nexus4_1,1
100615,-6.627150500000001,3.3518825,10.017339999999999,c,s3,s3_1,2
99609,-2.8361664,1.5252075,14.44075,b,nexus4,nexus4_2,2
24537,-13.871735000000001,-1.5042572,9.3029175,a,nexus4,nexus4_1,2
59803,-4.1946416,3.7349546,13.244724,d,s3,s3_2,2
69777,-4.1659107,-0.38307226,8.619126,d,s3,s3_1,3
79404,-4.240753,-0.88417053,5.98468,c,nexus4,nexus4_1,2
78212,1.7317657,0.41714478,9.740707,h,nexus4,nexus4_2,1
108057,3.8264922999999995,-0.11605835,9.080153999999999,d,nexus4,nexus4_2,1
31165,9.19362,1.379043,6.282307,c,samsungold,samsungold_2,3
122104,-1.5610195,2.6431987,5.5737014,d,s3,s3_1,2
48280,-6.0377655,-0.6790161,6.2379913,b,nexus4,nexus4_2,5
4313,-9.082403999999999,0.42257659999999997,10.018537,h,s3mini,s3mini_1,3
68372,1.5685425,0.50120544,10.164612,h,nexus4,nexus4_1,1
115041,-4.376600700000001,5.4300494000000015,13.321339000000002,g,s3,s3_2,5
96369,-0.9318695,-1.4324036,9.588364,c,nexus4,nexus4_2,1
1644,-1.7877808000000002,-1.2424164,7.9937134000000025,f,nexus4,nexus4_1,0
98355,-0.91937345,-0.32561144,9.500193,i,s3,s3_2,4
117483,-6.484253,-2.106491,7.6199949999999985,h,nexus4,nexus4_1,3
52939,1.340753,0.80445176,9.519346,h,s3,s3_1,1
120277,5.273758,0.25527954,8.224411,i,nexus4,nexus4_2,1
69765,-1.9091797,1.7211456000000005,9.814697,g,nexus4,nexus4_1,4
91256,3.217767,0.612908,9.500074,d,samsungold,samsungold_2,1
11141,-5.5162406,-0.5734113000000001,10.70687,b,s3mini,s3mini_1,3
63408,-3.1777496,1.3776245,7.2401276,h,nexus4,nexus4_2,5
122994,-2.0015526,-0.009576807,9.308656,f,s3,s3_2,4
107511,-1.53227,0.153227,8.887166,i,samsungold,samsungold_1,2
37642,-3.3635864,-0.39024353,6.027527,c,nexus4,nexus4_1,2
109754,-9.806528,0.612908,7.66135,h,samsungold,samsungold_2,3
43451,-3.4455413999999998,-1.262207,9.511002000000001,i,nexus4,nexus4_2,3
1704,-3.3901896000000002,4.1946416,9.605537,e,s3,s3_2,2
100983,-2.9113130000000003,-0.306454,10.419436,h,samsungold,samsungold_2,0
66774,-0.66186523,-2.8705902,9.923003999999999,h,nexus4,nexus4_1,0
48345,-0.9193620000000001,1.8387240000000002,9.346847,b,samsungold,samsungold_1,4
56797,-4.8118744000000016,-0.62545776,10.697617,i,nexus4,nexus4_2,3
78149,-3.217767,0.4596810000000001,9.040393,f,samsungold,samsungold_2,3
70703,-6.253655,-1.6950948000000001,8.743625,a,s3,s3_1,3
5198,1.7400970000000002,0.32788086,9.721664,h,nexus4,nexus4_2,1
74064,-0.50757074,-0.29688102,9.471461999999999,i,s3,s3_2,4
115558,-2.758086,-0.766135,11.492025,h,samsungold,samsungold_1,0
30572,-4.4544125,0.04189853,7.5285673,f,s3mini,s3mini_1,3
57074,-3.5434184,0.5267244000000001,5.295974299999999,c,s3,s3_1,3
118156,3.8869865,-0.62728083,7.7344685,a,s3mini,s3mini_1,0
520,3.768173200000001,-0.0708313,8.963516,d,nexus4,nexus4_2,1
93732,-1.8866308999999997,1.5705963,8.034941,g,s3,s3_1,2
106640,-1.8387240000000002,1.379043,6.282307,g,samsungold,samsungold_1,2
20992,-4.794021599999999,-1.1836548,7.493637,c,nexus4,nexus4_2,2
40665,-0.5666504,-0.05580139,10.218169999999999,i,nexus4,nexus4_1,4
132982,3.9288849999999997,-0.50996494,3.9827545,a,s3mini,s3mini_1,2
110358,-1.8865662,-1.1329193000000002,8.854218,g,nexus4,nexus4_1,0
132464,-10.524911,0.7278373,11.453861,a,s3,s3_2,5
135352,-3.8498763999999994,0.59017074,7.392098,d,s3mini,s3mini_1,3
43482,-0.83665466,-1.5942688,9.701431,c,nexus4,nexus4_2,1
105998,-2.604859,-1.9919509999999998,12.871068,i,samsungold,samsungold_1,3
40543,-1.7717092,0.6799533,8.571242,h,s3,s3_2,0
29247,7.7564850000000005,-0.68496704,6.0773163,f,nexus4,nexus4_2,1
132149,-3.8014068999999995,-0.9848938,8.950424,c,nexus4,nexus4_2,3
26147,-4.903325,0.18195933,7.690175999999999,a,s3,s3_2,0
131913,-3.846285,2.8670566,8.494628,g,s3mini,s3mini_1,2
133877,-4.1979065,1.0832062,7.9699097000000005,g,nexus4,nexus4_1,3
110955,-5.7939680000000005,2.3558946,9.174581,e,s3,s3_1,3
68000,1.072589,1.225816,9.959755,c,samsungold,samsungold_2,1
17971,-2.145178,-1.685497,7.967803999999999,d,samsungold,samsungold_1,5
